scenario_id,scenario_name,strategy_id,strategy_name,time_step,system_state,adaptive_capacity,governance_capacity,public_trust,distributional_pressure
S6,Public Resilience Compact,T4,Justice-Centered Transformation,29,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,30,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,31,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,32,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,33,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,34,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,35,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,36,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,37,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,38,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,39,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,40,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,1,1.03,0.075,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,2,1.1277,0.0798,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,3,1.2301,0.0845,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,4,1.3373,0.0893,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,5,1.4493,0.094,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,6,1.566,0.0988,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,7,1.6875,0.1036,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,8,1.7638,0.1083,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,9,1.8948,0.1131,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,10,2.0,0.1179,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,11,2.0,0.1226,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,12,2.0,0.1274,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,13,2.0,0.1321,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,14,2.0,0.1369,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,15,2.0,0.1417,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,16,2.0,0.1464,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,17,2.0,0.1512,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,18,2.0,0.156,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,19,2.0,0.1607,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,20,2.0,0.1655,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,21,2.0,0.1702,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,22,2.0,0.175,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,23,2.0,0.1798,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,24,2.0,0.1845,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,25,2.0,0.1893,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,26,2.0,0.1941,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,27,2.0,0.1988,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,28,2.0,0.2036,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,29,2.0,0.2083,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,30,2.0,0.2131,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,31,2.0,0.2179,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,32,2.0,0.2226,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,33,2.0,0.2274,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,34,2.0,0.2321,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,35,2.0,0.2369,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,36,2.0,0.2417,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,37,2.0,0.2464,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,38,2.0,0.2512,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,39,2.0,0.256,0.88,0.82,0.42
S6,Public Resilience Compact,T5,Low-Cost Continuity,40,2.0,0.2607,0.88,0.82,0.42
